sku,rating,review_text,date,verified_purchase
12f996b4a20f,2,"Good afternoon, in this delivery there are 2 orders and only the backpack arrived for me, the air mouse control did not come.",2018-08-10,True
d7252737cad4,2,"Good afternoon, in this delivery there are 2 orders and only the backpack arrived for me, the air mouse control did not come.",2018-08-10,True
8c154410716f,4,Within the contract,2018-08-23,True
d53d0094e20a,5,Arrived well ahead of schedule,2018-08-31,True
a396c58c1c3c,5,"I liked the product, it was as expected",2018-08-24,True
3e8fca04d24e,4,Arrived on time and in excellent condition,2018-08-12,True
f8763c8e0ef8,5,"Beautiful rug, delivered much earlier than expected!",2018-08-12,True
f0be153642b7,5,I haven't opened it yet,2018-08-14,True
74291f20821e,1,Professionalism,2018-08-16,True
3bad4452b9bf,5,Very fast,2018-08-25,True
7e8067e7e5ce,3,"I would like to clarify that the delivery was incomplete, missing 1 raincoat. I request action.",2018-08-16,True
7e8067e7e5ce,3,"I would like to clarify that the delivery was incomplete, missing 1 raincoat. I request action.",2018-08-16,True
e85d91619b49,4,I liked it the way it looked in the photo,2018-08-18,True
e332952ba198,3,"I just got some wrong information and bought a product that was out of specification..but overall, regarding the company and deadline, a 10..",2018-08-31,True
a300dd822c0e,5,I recommend,2018-08-18,True
b99e2a514ed0,4,The glove accessory is very good.,2018-08-14,True
dd650fe0148b,5,Too bad there were only six bottles...,2018-08-15,True
cde1ba363d49,5,"It came as the original product combined, I recommend it in physical stores, it's very expensive.",2018-08-25,True
ef61eac41af4,5,top,2018-08-31,True
6fd08d44046a,4,I do not accept these high shipping costs,2018-08-14,True
daa5000b84b8,5,Excellent,2018-08-31,True
a869ec6209c3,2,"I would recommend it, due to the delay in delivery, I don't buy it from the website, I will only buy it in the physical store. I haven't received my product yet, I'm very dissatisfied with the delay.",2018-08-26,True
51ce083cd2b9,1,I paid for 2 units of Miss Gabriela Night Perfume and only received 1 unit.,2018-08-29,True
86517efa74fb,1,I want a refund,2018-08-28,True
3fbc0ef74595,1,I haven't received my product and I can't contact the store either. Absurd!!!,2018-08-16,True
dc52f0f5d3ec,1,It was the only product ordered that was not delivered.,2018-08-26,True
5b95b27af12b,5,Great product exceeded expectations.,2018-08-30,True
06ef9525b604,3,I ordered two shelves and only one arrived without prior notice.,2018-08-22,True
ce99c3515272,4,Everything ok,2018-08-21,True
9bb2d066e4b3,5,"I loved my product, I highly recommend it",2018-08-25,True
cd38d1101254,3,Fast delivery,2018-08-18,True
c38458375b2a,5,excellent value for money,2018-08-28,True
e68953b4a25c,1,I can only review it after I receive my product!!! At the moment all answers are negative,2018-08-19,True
8e4417928fc0,5,"You sent me the wrong invoice, how do I exchange the invoice?",2018-08-17,True
f3ee2b5fe1f2,4,"When delivery is via the post office, it is satisfactory. With DIRECT, its delivery was not positive;",2018-08-24,True
c0cc3aa24916,4,Excellent product,2018-08-31,True
748a749dddb8,5,"Perfect size, beautiful, good quality, I loved it",2018-08-30,True
748a749dddb8,5,"Perfect size, beautiful, good quality, I loved it",2018-08-30,True
f72379337062,5,very good,2018-08-21,True
c4ee4437696f,5,Fast delivery. It even arrived before the expected deadline. I recommend.,2018-08-30,True
c997c21dbbcb,5,Great product and super fast delivery,2018-08-22,True
fedaaeb6d54c,5,"Beautiful blanket, soft and warm, I recommend it.",2018-08-21,True
5ef15970297e,5,The product arrived before the deadline,2018-08-30,True
7c1e2b3fa023,5,Great product and way of receiving.,2018-08-11,True
281bbfe70848,5,Practical and versatile product.,2018-08-29,True
517d4955ffcf,4,"Delivered on time, I just think it's defective because I charged it for the whole night and it didn't work. I wanted to know how to change.",2018-08-23,True
c3960e128540,4,It was the correct product,2018-08-23,True
5cc37c2c2b8e,1,"I would like to know about returning the product, as they said it would take 48 hours to confirm the return and so far nothing.",2018-08-19,True
54ad5859b44c,4,Very good,2018-08-24,True
76d75f398634,5,commitment to the customer,2018-08-25,True
b51485801348,5,The product arrived ahead of schedule and was of excellent quality.,2018-08-28,True
0cbca89e0ecf,4,"I loved it, it met my needs",2018-08-28,True
9b462e55a70e,1,The product came different from the image,2018-08-12,True
9a469eaf45df,1,I didn't receive the product. I was going to take it off today.,2018-08-23,True
437c05a395e9,5,I totally recommend it!!!,2018-08-11,True
1a57fd59f516,5,"Very fast delivery, everything ok
Product is excellent! That purchase that makes you happy!",2018-08-29,True
157ee978f4fc,5,Great.. Excellent,2018-08-28,True
73d29abf6531,5,"quality product, fast delivery, I recommend it to everyone",2018-08-21,True
a62e25e09e05,4,excellent product,2018-08-28,True
0c71252f3744,5,"It arrived super fast, I was even surprised. Highly recommended.",2018-08-18,True
a928a2cfd4d8,5,"I love you, I always buy.",2018-08-26,True
0b814a3c8fa6,5,Beautiful...I loved it,2018-08-31,True
1ad110eaab51,5,"I bought the ABC design cover for a Graco stroller, Gotham model. It turned out very good. Both seats are well protected. Furthermore, the product was delivered ahead of schedule. I recommend!",2018-08-14,True
90aaf7f99347,5,Good price and speed consistent with the entire process involved. I recommend,2018-08-23,True
b7029935abac,5,Delivered before the recommended deadline,2018-08-18,True
c50ca07e9e4d,4,within the deadline,2018-08-21,True
cc1b5f3a64b4,5,"I loved the perfume, it's very similar to Giorgio Armani's Si, it's softer. It's worth it!",2018-08-29,True
30cf0776f894,1,"made in china with huge written label....same brand and standard of the product sold in my city, which by the way I purchased for the previous device...conclusion? I paid more than double for something from a camelodromo",2018-08-29,True
912d1fc21117,5,"the delivery of the product was fast, I am very 
satisfied with the purchase.",2018-08-31,True
169837a0e286,5,blza,2018-08-14,True
f132b7df45fa,5,"Very fast service, super friendly. In fact, they were missing Ganesha but the Lakshmi piece that I got instead is very beautiful and I even got another piece as a gift. I recommend.",2018-08-31,True
78efe838c04b,4,"Thank you loved it 
I arrive before the deadline",2018-08-15,True
cd86aef97743,5,"Products delivered before the date, I recommend.",2018-08-31,True
9a8706b8c060,5,"Fast delivery, even before the stipulated deadline.",2018-08-31,True
ecfe9a892071,5,More beautiful than I was expecting.,2018-08-21,True
40bc6155bfab,1,Product arrived defective,2018-08-29,True
7b9e46278112,4,I liked the product,2018-08-14,True
b35e00b01694,1,"I just didn't like the size of the candles.
The photos showed one thing and were actually quite different.",2018-08-28,True
45f0310974e6,5,very good and well made product. I received it very well packaged. I highly recommend it.,2018-08-17,True
11932ee7ef31,5,"The service was very attentive. When ordering, I forgot to check the voltage, but the people at Gatolino contacted me to confirm and everything worked out! The kittens are loving it!",2018-08-23,True
22c28492de59,5,"I really liked it, great quality.",2018-08-25,True
11ea7ef04945,5,before the deadline,2018-08-19,True
70120d2f9b91,4,"Delivery was made on time, the product came well packaged, but the charger does not come with the Anatel seal and when connected to the socket it does not allow you to use the cell phone. It should be on the website and in the box",2018-08-31,True
1164c17af704,5,"Simple, beautiful and very functional cushion. I liked!",2018-08-21,True
485aa17cb179,1,"I didn't receive the product. Expected delivery was 13/8 and it appears that it hasn't even been dispatched yet, and today is already 15/8. Bad store.",2018-08-15,True
93a12c289ca2,1,"Everything is very bad, there is no one we can make a complaint about non-delivery of the product. There is no ombudsman for complaints. There is no person to inform you why the delivery took so long.",2018-08-16,True
34c58a18b4dc,5,"The purchased product arrived at home within 48 hours, with its integrity preserved!! I recommend the store!!",2018-08-10,True
d1fd2ceaad67,5,"The product is good, I received it on time",2018-08-23,True
da419eaf25aa,5,everything perfect,2018-08-29,True
137ace556a03,1,"The product I bought was the one in the photo... what was delivered was completely different, from the brand of the company that supplied it... I bought a Henry card, not an Evolution card...",2018-08-24,True
c8e167a12892,5,"Fast delivery, I recommend the store",2018-08-23,True
7f448bfa91ff,5,..,2018-08-21,True
e57eb018e373,5,Great online store,2018-08-14,True
fbc1488c1a1e,5,Excellent service Thank you!,2018-08-25,True
2814b5e91ca5,5,Wonderful,2018-08-24,True
10244e4307f7,4,Super point,2018-08-28,True
98e55bdc6487,4,Product not with very good image quality in my opinion!,2018-08-30,True
3181a2cda00b,5,"Great product, quality and efficiency.",2018-08-31,True
4eff4dd8918d,5,I loved the product. I highly recommend it. Instruction manual very easy to understand.,2018-08-24,True
e1963d980dce,4,"The product arrived on the correct date, but it arrived damaged, I already asked for an exchange with a little difficulty as it was done through a complaints website, and the deadline for exchange is long.",2018-08-29,True
43158180e30b,5,Excellent product.,2018-08-14,True
970174307548,5,"I love shopping at Lannister because of the clarity of information, order tracking, time it arrives, very quickly!
Getting better and better, congratulations!
I have always been and will always be a lannister.c customer",2018-08-30,True
15571dce56ff,1,The product received is different and inferior to the one purchased. It does not match the advertised specifications.,2018-08-22,True
4775a4119411,5,Very good! Delivery ahead of schedule!,2018-08-24,True
49427490053a,5,"I recommend.
God blesses.",2018-08-28,True
15c078f58e79,5,I loved the quality and the design!!!,2018-08-29,True
a2f108447e58,4,delivered on time,2018-08-24,True
09e555601117,5,"I loved the table, it's a shame that the color confused me, I bought it thinking it would be white, but it's nude. but it's ok, very pretty, it's worth it",2018-08-16,True
d6443622b977,1,I haven't received the product yet.,2018-08-22,True
c20a3f598c16,4,Great service. Delivery on time and product delivered without problems.,2018-08-28,True
c20a3f598c16,4,Great service. Delivery on time and product delivered without problems.,2018-08-28,True
2a71952901bd,1,"Terrible store, doesn't meet its deadlines!",2018-08-23,True
d6061ffaf719,5,It was delivered before the established deadline,2018-08-21,True
0c94697916cc,4,I think it should take longer to deliver,2018-08-25,True
35e5dc947c66,3,"Good morning,

I received my order on time but the pushing ball arrived dry and peeling. How should I proceed to receive one in good condition? 

I can't wait,

Vanessa",2018-08-28,True
59da91089717,5,Bom,2018-08-28,True
177d3d5bb9d4,5,Very good product and partner! I recommend!,2018-08-21,True
bb50f2e236e5,5,"Arrived on time, very good product.",2018-08-18,True
cec09725da5e,3,"The only problem is that I bought two identical products and only received one, the store claims that the order will be sent separately, this is not good... But other than that I have nothing to complain about!",2018-08-15,True
cec09725da5e,3,"The only problem is that I bought two identical products and only received one, the store claims that the order will be sent separately, this is not good... But other than that I have nothing to complain about!",2018-08-15,True
6f0169f259bb,3,Only the deadline is a little longer,2018-08-29,True
fcf311603fa2,1,"I requested a return, because I bought the film for the Zenfone 5 selfie and the one for the Zenfone 4 arrived",2018-08-29,True
494e28e86f2b,1,"I requested a return, because I bought the film for the Zenfone 5 selfie and the one for the Zenfone 4 arrived",2018-08-29,True
6ba64cfa6887,5,The store correctly fulfills the sales it makes. I recommend this store.,2018-08-30,True
e7cc48a9daff,4,very good store,2018-08-17,True
3fbc0ef74595,5,"Delivered on time, very good",2018-08-19,True
bdf87352f874,5,"The bags are beautiful!!! And the delivery time was more than a month in advance, super fast! I'm just waiting for the other products that are from different suppliers, but I hope they arrive soon!",2018-08-29,True
